request_id,vehicle_id,service_type_id,mechanic_id,customer_id,charge_per_hour,estimated_duration_hours,total_payment
22561,2294,20,159,8174,76.16,1,76.16
22562,3623,4,224,6551,50.4,3,151.2
22563,9441,18,222,4360,50.33,4,201.32
22564,10323,22,91,4425,28.01,1,28.01
22565,8340,9,150,5909,95.19,4,380.76
22566,9115,20,73,8836,95.11,1,95.11
22567,11974,23,91,2610,54.3,4,217.2
22568,276,6,59,5568,73.49,5,367.45
22569,5212,12,68,5590,27.69,2,55.38
22570,6213,2,62,771,56.73,4,226.92
22571,388,14,236,5453,72.68,3,218.04000000000002
22572,3926,1,156,1300,60.17,5,300.85
22573,3114,21,75,4299,86.04,4,344.16
22574,9896,9,200,2518,26.96,4,107.84
22575,3789,30,234,4034,35.26,5,176.29999999999998
22576,5210,28,64,2445,80.96,4,323.84
22577,11236,24,95,8656,54.32,1,54.32
22578,5293,19,20,8950,71.87,1,71.87
22579,6059,17,227,7967,55.36,3,166.07999999999998
22580,3609,27,105,808,24.72,2,49.44
22581,11661,3,28,3406,85.13,1,85.13
22582,9739,12,77,7516,99.18,2,198.36
22583,8897,8,210,6415,93.96,1,93.96
22584,4535,26,88,6886,41.58,4,166.32
22585,7908,11,229,8069,99.5,2,199.0
22586,6783,11,195,7300,30.6,2,61.2
22587,11791,25,243,4215,79.61,4,318.44
22588,9723,29,58,5668,78.38,4,313.52
22589,6901,16,160,9373,55.09,3,165.27
22590,4939,3,9,3803,84.01,1,84.01
22591,8636,13,120,1912,81.78,2,163.56
22592,2845,23,218,5180,55.04,4,220.16
22593,2629,7,75,8465,50.59,2,101.18
22594,7037,3,79,4891,59.85,1,59.85
22595,11817,26,130,1107,41.27,4,165.08
22596,1721,15,43,5385,67.72,4,270.88
22597,5111,28,158,4734,39.64,4,158.56
22598,3117,19,137,9283,23.32,1,23.32
22599,8589,12,114,2314,85.94,2,171.88
22600,8100,26,215,4438,60.14,4,240.56
22601,2534,5,129,2928,25.79,2,51.58
22602,10562,13,174,8680,76.53,2,153.06
22603,2293,18,56,1866,99.5,4,398.0
22604,11683,30,204,4510,31.7,5,158.5
22605,9839,2,30,5574,75.46,4,301.84
22606,3104,27,137,1671,93.7,2,187.4
22607,3772,19,49,5093,53.61,1,53.61
22608,1122,22,138,4057,27.36,1,27.36
22609,4513,16,84,7878,76.95,3,230.85000000000002
22610,7874,28,130,5512,26.08,4,104.32
22611,1090,3,57,9483,91.97,1,91.97
22612,8415,30,236,4993,21.47,5,107.35
22613,11510,26,31,1165,91.6,4,366.4
22614,9296,27,188,7716,97.32,2,194.64
22615,7682,4,98,9040,83.28,3,249.84
22616,433,14,173,5117,31.92,3,95.76
22617,2294,1,21,2057,40.03,5,200.15
22618,632,12,90,476,50.67,2,101.34
22619,1110,21,197,6184,45.75,4,183.0
22620,10646,3,43,7730,24.09,1,24.09
22621,6006,25,182,8445,82.46,4,329.84
22622,1687,11,185,5506,44.62,2,89.24
22623,10398,18,180,8629,66.48,4,265.92
22624,3622,25,147,9719,74.3,4,297.2
22625,2917,9,241,5770,51.92,4,207.68
22626,9020,9,3,5167,22.17,4,88.68
22627,6714,19,237,4752,44.19,1,44.19
22628,3811,11,170,7586,36.44,2,72.88
22629,10290,11,210,6383,87.72,2,175.44
22630,10286,23,28,6329,64.73,4,258.92
22631,5211,13,108,7975,21.43,2,42.86
22632,2228,18,134,2285,37.09,4,148.36
22633,5237,1,77,7164,36.6,5,183.0
22634,11968,24,213,748,83.27,1,83.27
22635,11607,18,129,6826,45.36,4,181.44
22636,2359,16,98,7867,90.74,3,272.21999999999997
22637,165,17,32,5279,32.97,3,98.91
22638,10937,3,18,5177,97.54,1,97.54
22639,8189,30,236,3902,30.16,5,150.8
22640,4814,24,166,9500,55.24,1,55.24
22641,5039,11,14,4684,48.79,2,97.58
22642,2128,21,210,6211,45.63,4,182.52
22643,785,6,152,437,36.7,5,183.5
22644,11230,5,195,6612,96.96,2,193.92
22645,11015,12,246,7520,86.88,2,173.76
22646,9154,9,160,7291,91.01,4,364.04
22647,4451,10,69,93,76.81,4,307.24
22648,4008,28,85,2999,69.67,4,278.68
22649,8942,29,153,7391,83.02,4,332.08
22650,4384,24,86,8010,21.97,1,21.97
22651,9027,12,53,3076,93.63,2,187.26
22652,1922,18,42,9070,91.11,4,364.44
22653,10592,21,177,9394,45.45,4,181.8
22654,6714,17,148,6140,66.69,3,200.07
22655,4139,16,208,2800,94.04,3,282.12
22656,609,1,148,9050,50.78,5,253.9
22657,11446,24,124,6747,87.14,1,87.14
22658,11224,26,106,1987,24.76,4,99.04
22659,7806,28,71,4989,21.32,4,85.28
22660,6314,12,199,506,95.79,2,191.58
22661,4071,25,52,7946,47.63,4,190.52
22662,1132,10,85,3270,78.07,4,312.28
22663,1498,29,216,4016,58.3,4,233.2
22664,1308,30,79,4725,34.96,5,174.8
22665,6425,17,65,93,31.98,3,95.94
22666,8268,14,141,1317,31.67,3,95.01
22667,6380,25,220,4189,65.1,4,260.4
22668,6453,14,5,4012,95.7,3,287.1
22669,11439,16,87,2264,89.31,3,267.93
22670,10993,23,73,2620,57.51,4,230.04
22671,7520,23,62,3491,58.17,4,232.68
22672,2353,5,64,2059,95.54,2,191.08
22673,1335,25,43,8737,49.29,4,197.16
22674,4173,28,95,9984,83.27,4,333.08
22675,11459,12,43,1194,61.77,2,123.54
22676,9728,27,37,7601,34.21,2,68.42
22677,10485,2,127,2075,36.6,4,146.4
22678,10101,20,225,5336,96.66,1,96.66
22679,10167,10,233,9599,83.65,4,334.6
22680,9520,21,1,9952,70.25,4,281.0
22681,932,1,170,3050,34.3,5,171.5
22682,11349,23,183,10000,23.77,4,95.08
22683,10293,19,195,9242,95.57,1,95.57
22684,9757,9,148,648,23.1,4,92.4
22685,346,16,71,9902,36.1,3,108.30000000000001
22686,140,19,186,3902,44.7,1,44.7
22687,4008,27,63,7120,35.52,2,71.04
22688,3930,10,172,5353,77.81,4,311.24
22689,1716,4,122,523,64.21,3,192.63
22690,1451,27,55,2560,61.41,2,122.82
22691,5497,15,201,1804,63.25,4,253.0
22692,1831,2,190,9574,86.69,4,346.76
22693,3188,10,45,8644,49.33,4,197.32
22694,6906,21,229,1418,34.99,4,139.96
22695,6335,20,149,9153,72.03,1,72.03
22696,7796,8,47,7664,56.54,1,56.54
22697,9380,13,179,3596,99.95,2,199.9
22698,7280,28,159,5585,77.8,4,311.2
22699,4717,2,98,6364,93.08,4,372.32
22700,9024,4,99,4172,65.0,3,195.0
22701,4629,17,31,8140,39.02,3,117.06
22702,6023,18,82,2100,46.78,4,187.12
22703,576,18,123,5953,75.23,4,300.92
22704,9951,7,172,9568,78.61,2,157.22
22705,1542,2,228,2376,75.43,4,301.72
22706,10009,3,35,1623,83.21,1,83.21
22707,3170,21,216,7751,69.91,4,279.64
22708,306,21,76,8182,59.59,4,238.36
22709,10199,23,18,280,66.46,4,265.84
22710,9908,14,92,6932,58.34,3,175.02
22711,2636,7,176,9983,48.48,2,96.96
22712,7207,12,79,6505,30.85,2,61.7
22713,6586,6,74,4391,97.93,5,489.65000000000003
22714,3842,11,151,395,78.58,2,157.16
22715,11260,2,186,4521,44.89,4,179.56
22716,8774,21,14,2329,36.86,4,147.44
22717,3604,20,217,6217,68.16,1,68.16
22718,4483,3,51,845,20.63,1,20.63
22719,10575,21,113,8322,84.11,4,336.44
22720,7682,15,238,6600,26.49,4,105.96
22721,11818,10,150,9677,56.2,4,224.8
22722,6205,25,82,1211,53.2,4,212.8
22723,1056,23,203,1154,45.0,4,180.0
22724,5230,29,230,5883,96.34,4,385.36
22725,3870,2,147,4968,50.67,4,202.68
22726,9212,2,250,959,43.02,4,172.08
22727,10948,2,69,2225,40.24,4,160.96
22728,11434,4,211,2513,24.37,3,73.11
22729,332,27,211,7786,70.61,2,141.22
22730,8624,13,91,5227,22.81,2,45.62
22731,3344,10,241,4882,46.03,4,184.12
22732,6577,28,94,5763,79.38,4,317.52
22733,6760,14,82,5502,51.97,3,155.91
22734,5484,4,248,5756,48.09,3,144.27
22735,7297,15,115,6821,32.57,4,130.28
22736,8352,12,175,4297,21.46,2,42.92
22737,8234,24,234,4241,82.51,1,82.51
22738,11464,19,233,9152,25.08,1,25.08
22739,2734,21,12,4824,54.02,4,216.08
22740,11293,11,32,1853,82.88,2,165.76
22741,9104,2,175,7967,57.07,4,228.28
22742,2163,12,15,4976,89.75,2,179.5
22743,9489,26,139,7882,71.23,4,284.92
22744,11419,8,92,1110,94.6,1,94.6
22745,4342,21,173,6465,20.94,4,83.76
22746,956,7,100,2952,59.55,2,119.1
22747,3226,1,134,3624,92.84,5,464.20000000000005
22748,11711,16,72,1206,84.11,3,252.32999999999998
22749,956,22,103,2919,25.03,1,25.03
22750,2771,14,96,911,68.75,3,206.25
22751,5516,15,76,6173,20.9,4,83.6
22752,336,20,23,8040,32.84,1,32.84
22753,7334,16,28,8179,32.48,3,97.44
22754,3054,25,192,9065,86.38,4,345.52
22755,9481,5,177,5611,55.29,2,110.58
22756,4191,23,4,6206,97.33,4,389.32
22757,9048,19,214,1557,36.33,1,36.33
22758,1998,18,64,7633,36.16,4,144.64
22759,1833,24,50,2983,55.65,1,55.65
22760,8612,27,219,6002,30.18,2,60.36
22761,10257,15,167,437,24.7,4,98.8
22762,9919,14,161,3692,60.81,3,182.43
22763,5120,12,128,1173,78.1,2,156.2
22764,7679,9,118,4939,92.19,4,368.76
22765,3694,15,220,7936,65.64,4,262.56
22766,7355,14,110,7821,32.21,3,96.63
22767,3665,6,100,6224,81.49,5,407.45
22768,2214,1,197,2774,88.73,5,443.65000000000003
22769,7335,16,242,3923,42.81,3,128.43
22770,6030,18,69,1595,33.4,4,133.6
22771,6895,6,39,8062,54.11,5,270.55
22772,7865,21,22,732,51.37,4,205.48
22773,10792,13,121,4955,63.94,2,127.88
22774,4370,12,7,758,55.45,2,110.9
22775,3734,12,126,6927,63.8,2,127.6
22776,10590,26,118,4212,79.24,4,316.96
22777,9465,29,247,1196,25.66,4,102.64
22778,2253,8,104,9142,21.41,1,21.41
22779,11747,18,98,9132,93.74,4,374.96
22780,2158,20,151,8012,84.88,1,84.88
22781,1480,28,86,7230,43.2,4,172.8
22782,11283,28,57,5309,53.74,4,214.96
22783,5073,3,163,9995,93.65,1,93.65
22784,715,1,180,5718,33.25,5,166.25
22785,1793,2,169,4960,84.23,4,336.92
22786,5611,29,16,6468,88.93,4,355.72
22787,7818,30,185,4185,46.76,5,233.79999999999998
22788,2082,15,72,2798,69.13,4,276.52
22789,5925,16,46,9816,34.57,3,103.71000000000001
22790,5752,27,134,2729,78.74,2,157.48
22791,2418,10,29,339,98.69,4,394.76
22792,10934,13,63,5374,86.94,2,173.88
22793,2664,10,79,8360,31.9,4,127.6
22794,10743,21,124,3759,82.9,4,331.6
22795,2019,1,222,5881,84.53,5,422.65
22796,2430,18,232,4017,57.25,4,229.0
22797,7589,12,31,8144,97.99,2,195.98
22798,6942,24,154,4926,27.72,1,27.72
22799,240,6,241,1436,72.04,5,360.20000000000005
22800,6197,11,85,4338,56.15,2,112.3
22801,4597,12,208,5212,76.99,2,153.98
22802,9055,29,86,3266,85.33,4,341.32
22803,3566,27,101,9676,95.74,2,191.48
22804,3134,26,170,4196,74.5,4,298.0
22805,8378,10,122,17,52.95,4,211.8
22806,3343,10,149,8865,41.78,4,167.12
22807,5667,3,217,7155,36.99,1,36.99
22808,325,9,7,7354,97.94,4,391.76
22809,10367,2,115,9456,39.31,4,157.24
22810,9306,12,42,4461,31.55,2,63.1
22811,1553,23,27,4034,28.94,4,115.76
22812,11752,29,18,5807,89.06,4,356.24
22813,9841,20,141,4096,50.98,1,50.98
22814,5592,24,5,6772,57.81,1,57.81
22815,5323,12,14,3357,91.32,2,182.64
22816,3878,10,105,4163,94.48,4,377.92
22817,1923,18,53,5162,30.87,4,123.48
22818,6419,21,128,8581,81.46,4,325.84
22819,605,23,3,2469,21.73,4,86.92
22820,81,5,150,279,84.38,2,168.76
22821,5299,18,171,8652,98.73,4,394.92
22822,9543,26,176,170,38.35,4,153.4
22823,8072,30,79,9811,41.02,5,205.10000000000002
22824,11123,28,16,9135,83.02,4,332.08
22825,1523,28,90,1708,33.53,4,134.12
22826,8146,5,95,2309,47.86,2,95.72
22827,4738,21,108,8078,36.56,4,146.24
22828,3876,18,208,4616,89.75,4,359.0
22829,5277,11,211,9532,22.1,2,44.2
22830,8297,6,148,2741,44.86,5,224.3
22831,11843,16,204,7141,71.03,3,213.09
22832,4382,5,177,4977,80.53,2,161.06
22833,5393,26,89,9626,29.32,4,117.28
22834,3154,11,137,8367,54.96,2,109.92
22835,1044,12,14,6350,31.41,2,62.82
22836,6707,30,98,3330,62.05,5,310.25
22837,2465,23,100,1971,29.11,4,116.44
22838,10816,25,34,2270,25.2,4,100.8
22839,9059,22,98,3997,29.25,1,29.25
22840,3829,22,189,787,25.24,1,25.24
22841,1905,5,112,813,35.02,2,70.04
22842,2876,2,102,3317,96.66,4,386.64
22843,7479,24,190,3582,58.98,1,58.98
22844,876,12,234,6814,78.95,2,157.9
22845,11075,16,92,9689,92.33,3,276.99
22846,3227,24,195,1602,69.06,1,69.06
22847,1180,1,164,7541,53.55,5,267.75
22848,9005,1,196,1486,31.22,5,156.1
22849,5507,12,155,2817,53.45,2,106.9
22850,5170,29,25,1844,37.95,4,151.8
22851,3816,3,202,7650,55.15,1,55.15
22852,1106,11,119,7870,85.1,2,170.2
22853,10459,18,188,2838,57.82,4,231.28
22854,1622,1,188,5033,88.93,5,444.65000000000003
22855,9412,6,15,8732,68.88,5,344.4
22856,7031,3,88,9950,45.9,1,45.9
22857,1475,15,20,8022,77.41,4,309.64
22858,2028,22,216,8203,26.76,1,26.76
22859,7050,10,196,3946,46.9,4,187.6
22860,9132,19,26,1853,59.45,1,59.45
22861,10395,30,235,8435,23.68,5,118.4
22862,7425,29,79,4296,52.65,4,210.6
22863,8977,18,249,2446,22.98,4,91.92
22864,5338,19,16,8158,98.85,1,98.85
22865,3377,23,45,9342,66.87,4,267.48
22866,4817,8,220,4539,69.59,1,69.59
22867,6935,23,87,1178,46.6,4,186.4
22868,3070,7,116,2302,55.26,2,110.52
22869,3498,6,164,7201,83.44,5,417.2
22870,1492,9,246,7212,55.9,4,223.6
22871,7671,16,31,955,85.1,3,255.29999999999998
22872,7625,11,174,1164,91.22,2,182.44
22873,10669,22,222,6871,80.29,1,80.29
22874,10211,14,226,1656,65.54,3,196.62
22875,11186,18,211,829,56.26,4,225.04
22876,3890,14,67,6895,71.12,3,213.36
22877,2910,18,18,7927,97.27,4,389.08
22878,5179,19,116,5771,40.3,1,40.3
22879,3338,9,131,79,69.66,4,278.64
22880,2481,26,149,1288,77.17,4,308.68
22881,6678,9,93,6873,48.64,4,194.56
22882,2306,29,85,2326,71.41,4,285.64
22883,8206,22,46,48,32.14,1,32.14
22884,9107,14,62,499,66.07,3,198.20999999999998
22885,9591,23,8,6554,48.77,4,195.08
22886,11351,16,98,2470,72.66,3,217.98
22887,4223,7,17,4959,56.97,2,113.94
22888,6288,14,128,170,68.43,3,205.29000000000002
22889,6542,11,163,9593,58.37,2,116.74
22890,8969,28,208,3884,99.33,4,397.32
22891,8488,14,126,7899,33.37,3,100.10999999999999
22892,9668,16,226,4059,86.19,3,258.57
22893,112,19,106,4748,42.23,1,42.23
22894,1787,15,209,1889,98.76,4,395.04
22895,10085,13,246,1161,61.33,2,122.66
22896,4530,22,16,5441,87.32,1,87.32
22897,7122,19,25,1379,78.14,1,78.14
22898,8556,18,58,2648,71.84,4,287.36
22899,11120,15,85,4177,81.37,4,325.48
22900,8619,9,13,5209,61.57,4,246.28
22901,5261,12,166,8064,94.91,2,189.82
22902,6110,7,211,2853,59.06,2,118.12
22903,2057,11,142,8069,80.95,2,161.9
22904,5893,16,218,2497,22.07,3,66.21000000000001
22905,5907,6,37,2638,57.8,5,289.0
22906,7554,25,159,4354,60.36,4,241.44
22907,5208,19,129,4495,44.35,1,44.35
22908,10939,22,107,6625,74.6,1,74.6
22909,4540,25,41,5353,30.73,4,122.92
22910,4464,29,92,4524,25.17,4,100.68
22911,9341,25,179,4406,64.76,4,259.04
22912,6314,25,135,8218,77.14,4,308.56
22913,2458,20,161,4862,38.93,1,38.93
22914,1574,2,234,7117,39.97,4,159.88
22915,10857,22,82,8431,59.28,1,59.28
22916,8940,13,57,8864,31.62,2,63.24
22917,9121,24,48,6255,28.36,1,28.36
22918,10036,14,139,7687,81.7,3,245.10000000000002
22919,4383,30,133,9503,90.5,5,452.5
22920,5899,22,245,7232,88.85,1,88.85
22921,3861,4,34,3190,35.61,3,106.83
22922,4597,26,175,4008,59.76,4,239.04
22923,4609,19,73,9977,22.52,1,22.52
22924,8644,22,79,9822,83.93,1,83.93
22925,2796,25,212,1054,87.52,4,350.08
22926,1390,21,96,7789,53.14,4,212.56
22927,10210,8,54,7733,96.47,1,96.47
22928,8800,27,94,3759,49.49,2,98.98
22929,6865,30,209,9059,61.5,5,307.5
22930,5334,30,89,9116,56.26,5,281.3
22931,9801,2,210,6112,57.35,4,229.4
22932,9813,8,9,7875,52.14,1,52.14
22933,644,22,35,9241,96.41,1,96.41
22934,10106,27,38,7571,47.39,2,94.78
22935,2344,1,189,1643,78.1,5,390.5
22936,7110,26,20,657,86.41,4,345.64
22937,9569,26,9,7804,26.74,4,106.96
22938,9591,11,80,1247,33.03,2,66.06
22939,10029,12,108,6690,55.91,2,111.82
22940,8119,5,179,625,95.72,2,191.44
22941,3015,14,96,9876,52.78,3,158.34
22942,10308,2,30,6285,75.99,4,303.96
22943,2075,23,71,3305,58.1,4,232.4
22944,6681,30,11,5463,23.1,5,115.5
22945,11170,10,73,7058,69.11,4,276.44
22946,3455,8,109,6470,64.95,1,64.95
22947,7916,20,69,6119,75.54,1,75.54
22948,5240,10,62,6974,23.06,4,92.24
22949,5068,2,109,3233,80.46,4,321.84
22950,2090,11,233,4980,81.89,2,163.78
22951,1575,23,23,2843,92.03,4,368.12
22952,10821,12,50,6190,27.27,2,54.54
22953,3687,4,129,2700,50.98,3,152.94
22954,3911,14,105,8846,35.62,3,106.85999999999999
22955,2640,22,139,3978,70.79,1,70.79
22956,6720,1,126,8931,43.65,5,218.25
22957,3607,29,75,5112,64.48,4,257.92
22958,1226,12,100,8869,72.89,2,145.78
22959,11693,26,209,11,48.64,4,194.56
22960,6147,11,65,7333,79.69,2,159.38
22961,1681,4,238,7672,77.67,3,233.01
22962,9998,16,58,7785,25.17,3,75.51
22963,610,10,204,9792,91.26,4,365.04
22964,11082,21,91,1584,23.86,4,95.44
22965,2332,29,7,8586,91.24,4,364.96
22966,6349,5,154,2690,64.78,2,129.56
22967,10384,25,3,8906,75.8,4,303.2
22968,11181,17,206,6025,61.21,3,183.63
22969,3306,12,27,3929,69.0,2,138.0
22970,4820,4,184,5704,28.1,3,84.30000000000001
22971,7964,21,180,8877,32.31,4,129.24
22972,11216,20,147,8022,30.14,1,30.14
22973,3527,17,189,2297,28.69,3,86.07000000000001
22974,8458,21,187,3640,84.04,4,336.16
22975,6239,30,145,4984,89.09,5,445.45000000000005
22976,11853,8,49,5789,88.42,1,88.42
22977,5382,9,70,3345,24.77,4,99.08
22978,2937,28,112,8476,41.81,4,167.24
22979,3903,22,15,8156,44.3,1,44.3
22980,10849,27,131,3188,32.76,2,65.52
22981,4534,28,155,7757,69.49,4,277.96
22982,2850,16,230,3360,75.5,3,226.5
22983,8363,22,156,7901,84.32,1,84.32
22984,2546,7,93,6151,45.14,2,90.28
22985,9945,8,113,5638,80.7,1,80.7
22986,9364,12,239,1100,65.46,2,130.92
22987,4122,25,65,5908,91.04,4,364.16
22988,6830,25,27,3615,30.33,4,121.32
22989,9060,12,188,4823,28.1,2,56.2
22990,3244,19,169,8465,96.35,1,96.35
22991,10549,4,219,6659,24.93,3,74.78999999999999
22992,11312,14,41,986,72.29,3,216.87
22993,2642,15,94,711,45.11,4,180.44
22994,4622,15,133,398,37.44,4,149.76
22995,8105,24,80,3472,36.5,1,36.5
22996,5497,15,2,6567,60.22,4,240.88
22997,4297,10,3,4248,52.43,4,209.72
22998,1183,7,24,9527,27.13,2,54.26
22999,1517,11,15,3044,46.68,2,93.36
23000,1829,20,19,4767,59.14,1,59.14
23001,4754,6,199,1921,40.01,5,200.04999999999998
23002,3520,3,157,6773,69.26,1,69.26
23003,5344,15,10,5239,74.22,4,296.88
23004,4268,26,236,7674,36.29,4,145.16
23005,6958,25,94,3243,23.66,4,94.64
23006,6224,22,182,9781,33.05,1,33.05
23007,3791,28,78,2868,80.2,4,320.8
23008,11886,13,168,6598,52.88,2,105.76
23009,11919,3,151,5816,30.11,1,30.11
23010,69,5,216,4646,72.66,2,145.32
23011,1636,6,87,8273,46.46,5,232.3
23012,11401,13,28,5120,71.57,2,143.14
23013,9762,21,246,9711,44.71,4,178.84
23014,4691,6,180,3216,96.8,5,484.0
23015,9539,21,212,6023,39.82,4,159.28
23016,11399,15,169,9795,52.33,4,209.32
23017,4253,2,186,8624,77.97,4,311.88
23018,1439,11,81,5818,52.8,2,105.6
23019,6069,6,172,117,73.39,5,366.95
23020,587,18,69,6430,60.11,4,240.44
23021,8545,26,191,8516,63.49,4,253.96
23022,8040,4,186,3774,96.8,3,290.4
23023,721,17,161,79,61.66,3,184.98
23024,3629,18,175,4029,77.35,4,309.4
23025,10811,10,9,8258,77.22,4,308.88
23026,11749,26,168,8676,97.53,4,390.12
23027,7855,13,163,1327,34.09,2,68.18
23028,4817,8,192,4017,24.1,1,24.1
23029,11685,3,240,9829,64.79,1,64.79
23030,3124,15,190,6315,25.27,4,101.08
23031,4284,7,92,8757,28.65,2,57.3
23032,7410,16,208,8940,42.03,3,126.09
23033,10300,11,50,8922,78.69,2,157.38
23034,1807,19,146,4890,96.41,1,96.41
23035,11227,16,187,6500,84.25,3,252.75
23036,11669,4,220,1646,85.78,3,257.34000000000003
23037,5654,16,158,6393,85.04,3,255.12
23038,3610,30,86,869,26.26,5,131.3
23039,3917,18,16,3802,69.98,4,279.92
23040,11265,14,215,8479,52.8,3,158.39999999999998
23041,5037,22,95,9560,91.02,1,91.02
23042,8883,10,114,3864,70.05,4,280.2
23043,1813,8,199,4589,75.77,1,75.77
23044,10371,28,77,6225,25.28,4,101.12
23045,138,16,137,6726,58.23,3,174.69
23046,11031,29,41,6231,58.48,4,233.92
23047,10493,26,213,7877,49.74,4,198.96
23048,915,22,166,1877,21.87,1,21.87
23049,4886,4,168,1392,77.88,3,233.64
23050,182,10,220,9316,72.5,4,290.0
23051,977,7,148,4103,51.17,2,102.34
23052,739,11,124,3049,74.07,2,148.14
23053,9640,9,232,197,20.3,4,81.2
23054,2251,30,207,5492,41.46,5,207.3
23055,3680,17,99,5956,49.0,3,147.0
23056,8032,12,246,581,69.29,2,138.58
23057,7411,9,52,2855,54.22,4,216.88
23058,10997,15,234,9754,69.99,4,279.96
23059,3771,15,84,3368,75.71,4,302.84
23060,214,24,217,408,49.75,1,49.75
23061,6560,25,220,7562,90.95,4,363.8
23062,2207,23,124,4127,50.64,4,202.56
23063,4827,28,25,3014,49.63,4,198.52
23064,403,9,156,7121,54.72,4,218.88
23065,2370,4,48,7611,82.72,3,248.16
23066,11954,21,84,7628,70.57,4,282.28
23067,4190,24,53,1693,21.32,1,21.32
23068,11310,1,217,2689,62.98,5,314.9
23069,3696,11,189,4847,22.26,2,44.52
23070,2716,19,113,5500,35.3,1,35.3
23071,7579,21,104,1379,36.94,4,147.76
23072,3346,29,40,4097,63.86,4,255.44
23073,6454,14,134,1098,84.86,3,254.57999999999998
23074,701,1,128,4565,88.61,5,443.05
23075,10862,2,121,7258,41.16,4,164.64
23076,3942,29,65,7604,25.66,4,102.64
23077,6422,30,180,6216,54.03,5,270.15
23078,11628,11,4,7993,61.02,2,122.04
23079,6575,21,42,2319,60.88,4,243.52
23080,3447,1,192,7917,95.61,5,478.05
23081,10742,7,230,7617,48.76,2,97.52
23082,2994,3,124,6530,26.0,1,26.0
23083,5769,17,138,9875,49.18,3,147.54
23084,2143,2,18,1903,51.76,4,207.04
23085,6668,2,239,9168,24.73,4,98.92
23086,3487,19,82,5932,58.68,1,58.68
23087,11775,6,7,1975,22.26,5,111.30000000000001
23088,730,4,191,7170,40.71,3,122.13
23089,3637,8,22,9471,91.71,1,91.71
23090,7049,22,157,6360,84.82,1,84.82
23091,1967,17,146,5414,82.49,3,247.46999999999997
23092,9927,27,51,1946,63.02,2,126.04
23093,1114,25,11,6772,81.27,4,325.08
23094,5930,13,164,8341,50.93,2,101.86
23095,1190,12,205,3587,49.95,2,99.9
23096,2229,11,93,3027,67.95,2,135.9
23097,7104,21,159,3174,54.17,4,216.68
23098,3807,21,181,4068,53.35,4,213.4
23099,1374,30,67,3740,96.61,5,483.05
23100,1404,7,118,2528,86.29,2,172.58
23101,10713,28,215,5956,43.54,4,174.16
23102,6268,26,3,8962,79.77,4,319.08
23103,2479,1,235,4672,89.13,5,445.65
23104,595,25,176,7512,89.19,4,356.76
23105,9326,24,77,2808,95.26,1,95.26
23106,9477,18,103,5327,42.93,4,171.72
23107,10983,16,134,5316,51.76,3,155.28
23108,1058,9,138,5556,48.52,4,194.08
23109,6988,13,145,2382,68.55,2,137.1
23110,1169,7,217,8416,45.9,2,91.8
23111,11664,6,233,233,42.06,5,210.3
23112,3670,26,133,5607,98.67,4,394.68
23113,552,20,104,968,58.42,1,58.42
23114,2736,18,92,1696,57.64,4,230.56
23115,5648,7,213,2899,68.2,2,136.4
23116,3177,30,159,5459,39.41,5,197.04999999999998
23117,3613,6,25,171,54.6,5,273.0
23118,10170,29,194,8948,62.66,4,250.64
23119,599,1,232,9681,20.14,5,100.7
23120,1578,16,169,1889,47.46,3,142.38
23121,3240,12,156,7564,55.39,2,110.78
23122,8874,26,222,1980,23.27,4,93.08
23123,313,21,80,2868,54.93,4,219.72
23124,6276,15,104,1167,80.61,4,322.44
23125,7488,3,149,3452,94.33,1,94.33
23126,11916,1,6,2819,94.64,5,473.2
23127,10352,27,243,3063,39.71,2,79.42
23128,4968,30,34,5144,74.43,5,372.15000000000003
23129,10781,8,36,2684,40.59,1,40.59
23130,4467,18,242,3778,96.87,4,387.48
23131,8875,15,109,1044,53.35,4,213.4
23132,4889,12,124,450,96.72,2,193.44
23133,1356,11,130,8458,67.54,2,135.08
23134,9430,26,200,2893,86.77,4,347.08
23135,11447,20,242,3560,21.46,1,21.46
23136,10889,24,186,8134,30.17,1,30.17
23137,5042,13,30,4885,34.93,2,69.86
23138,4461,16,126,4996,54.38,3,163.14000000000001
23139,11575,3,51,1823,22.75,1,22.75
23140,9530,16,118,6897,48.85,3,146.55
23141,7407,30,121,5144,72.65,5,363.25
23142,990,6,200,8926,70.06,5,350.3
23143,1112,25,159,1665,24.2,4,96.8
23144,1741,7,48,7631,67.99,2,135.98
23145,10679,17,75,5475,86.38,3,259.14
23146,8097,15,37,4494,20.42,4,81.68
23147,7409,14,225,8175,53.09,3,159.27
23148,1103,18,169,66,49.94,4,199.76
23149,6408,8,222,5281,58.91,1,58.91
23150,9385,5,8,6449,96.48,2,192.96
23151,10634,10,92,8676,23.07,4,92.28
23152,9344,28,241,8145,45.31,4,181.24
23153,3766,21,18,4514,96.24,4,384.96
23154,3047,13,90,2098,56.11,2,112.22
23155,5177,5,22,6132,26.44,2,52.88
23156,11381,2,226,9737,99.32,4,397.28
23157,8372,8,183,6307,88.49,1,88.49
23158,7703,18,143,1943,34.93,4,139.72
23159,6269,10,166,4529,35.37,4,141.48
23160,1427,14,89,3708,32.21,3,96.63
23161,1924,25,56,9296,22.4,4,89.6
23162,5855,22,101,6941,52.51,1,52.51
23163,6579,1,4,8225,51.61,5,258.05
23164,497,11,249,2274,80.82,2,161.64
