vehicle_id,customer_id,model_id,year,color,mileage
V004413,C02011,VM00005,2008,Cornsilk,107049
V004414,C01753,VM00005,2012,SlateBlue,21411
V004415,C02931,VM00008,2022,PapayaWhip,19457
V004416,C02567,VM00011,2017,Chocolate,35614
V004417,C02573,VM00004,2017,DarkSalmon,106498
V004418,C01914,VM00001,2017,LightSeaGreen,137094
V004419,C00936,VM00010,2020,Yellow,57968
V004420,C03842,VM00011,2016,Red,24675
V004421,C03283,VM00012,2014,PaleGreen,26289
V004422,C00643,VM00009,2021,Gray,180194
V004423,C01727,VM00002,2015,DarkTurquoise,55681
V004424,C03090,VM00002,2021,MediumSeaGreen,165403
V004425,C03465,VM00001,2007,LightYellow,92776
V004426,C03338,VM00012,2011,DarkOrange,11680
V004427,C01258,VM00008,2010,Navy,17560
V004428,C00664,VM00011,2013,SlateGray,22359
V004429,C01785,VM00012,2009,DeepPink,103354
V004430,C02706,VM00009,2018,Black,143362
V004431,C01701,VM00001,2022,Lavender,19676
V004432,C03160,VM00012,2019,FireBrick,165449
V004433,C01844,VM00009,2020,Fuchsia,174944
V004434,C01813,VM00008,2013,OrangeRed,78202
V004435,C00868,VM00007,2008,DarkSlateGray,25998
V004436,C00114,VM00007,2022,MediumAquaMarine,81817
V004437,C00357,VM00008,2018,Lime,170114
V004438,C01074,VM00009,2016,DarkTurquoise,163999
V004439,C03787,VM00005,2010,Snow,24179
V004440,C00545,VM00006,2005,AliceBlue,198391
V004441,C03360,VM00004,2016,White,89251
V004442,C00828,VM00004,2019,Salmon,19240
V004443,C01394,VM00005,2016,LightGoldenRodYellow,123787
V004444,C02698,VM00011,2018,SaddleBrown,111899
V004445,C00561,VM00011,2011,DarkSeaGreen,51449
V004446,C01990,VM00004,2022,LemonChiffon,170029
V004447,C02766,VM00012,2011,AntiqueWhite,141788
V004448,C02513,VM00004,2017,MidnightBlue,56353
V004449,C02761,VM00006,2016,DarkCyan,157689
V004450,C01097,VM00011,2010,Chocolate,121212
V004451,C00981,VM00008,2005,Thistle,173315
V004452,C01158,VM00009,2011,PaleGreen,112776
V004453,C00154,VM00005,2019,LightGreen,169358
V004454,C03792,VM00004,2016,IndianRed,42656
V004455,C01875,VM00008,2021,RoyalBlue,18185
V004456,C00297,VM00001,2011,Linen,196358
V004457,C02868,VM00002,2005,LimeGreen,101563
V004458,C03039,VM00011,2023,SaddleBrown,62805
V004459,C03686,VM00002,2014,MediumSeaGreen,172117
V004460,C03064,VM00009,2015,GreenYellow,78347
V004461,C01664,VM00011,2008,GreenYellow,75810
V004462,C00581,VM00001,2016,White,9408
V004463,C03144,VM00004,2013,DarkOrange,134831
V004464,C02974,VM00004,2021,Sienna,120513
V004465,C01988,VM00012,2005,DarkOrchid,121049
V004466,C01642,VM00007,2013,LightBlue,161981
V004467,C01786,VM00002,2006,DarkKhaki,78793
V004468,C01063,VM00004,2013,BlueViolet,107429
V004469,C01970,VM00007,2020,Cyan,47549
V004470,C02165,VM00004,2017,SpringGreen,20252
V004471,C02924,VM00008,2006,MediumSpringGreen,192253
V004472,C03531,VM00012,2013,MintCream,122709
V004473,C02856,VM00006,2013,Turquoise,41629
V004474,C01260,VM00001,2006,SaddleBrown,195322
V004475,C02138,VM00007,2023,Green,110701
V004476,C01779,VM00001,2005,Orange,112910
V004477,C00116,VM00006,2020,BlueViolet,181001
V004478,C02625,VM00001,2019,MintCream,39086
V004479,C01292,VM00004,2020,LightGreen,161319
V004480,C01573,VM00004,2010,Moccasin,40964
V004481,C01028,VM00012,2020,Tan,95321
V004482,C03974,VM00006,2022,GhostWhite,10101
V004483,C00483,VM00002,2008,WhiteSmoke,150611
V004484,C00940,VM00002,2006,Lime,29135
V004485,C00327,VM00007,2016,LightGray,133999
V004486,C02902,VM00004,2005,DarkSalmon,195051
V004487,C00096,VM00012,2009,Wheat,168942
V004488,C01642,VM00011,2010,Tan,129292
V004489,C01646,VM00008,2009,PeachPuff,105787
V004490,C01612,VM00009,2007,PaleTurquoise,17502
V004491,C03734,VM00005,2018,LightBlue,47197
V004492,C03189,VM00006,2008,Magenta,153221
V004493,C00182,VM00011,2006,HoneyDew,188312
V004494,C02967,VM00008,2019,SeaShell,162757
V004495,C00629,VM00011,2006,DarkMagenta,22509
V004496,C02511,VM00004,2015,PapayaWhip,74086
V004497,C02875,VM00007,2008,Violet,10959
V004498,C03526,VM00003,2022,Cornsilk,109144
V004499,C02032,VM00006,2013,LightSalmon,142358
V004500,C00588,VM00004,2011,DarkSlateGray,181850
V004501,C02521,VM00001,2005,Ivory,144863
V004502,C01244,VM00004,2015,MediumOrchid,73891
V004503,C01367,VM00005,2015,DarkOrange,22605
V004504,C00482,VM00011,2010,PaleTurquoise,56188
V004505,C00829,VM00011,2023,CornflowerBlue,57019
V004506,C02980,VM00003,2016,GreenYellow,58127
V004507,C01453,VM00007,2021,MediumBlue,123978
V004508,C03568,VM00001,2005,LightSkyBlue,65847
V004509,C01683,VM00003,2017,DarkSlateBlue,28379
V004510,C00027,VM00008,2018,Tomato,39777
V004511,C02462,VM00004,2006,HoneyDew,87365
V004512,C02425,VM00003,2007,CadetBlue,98815
V004513,C00214,VM00003,2011,AliceBlue,192411
V004514,C00312,VM00007,2021,SpringGreen,49891
V004515,C02692,VM00010,2009,Fuchsia,58115
V004516,C01067,VM00010,2013,DarkRed,95371
V004517,C03260,VM00003,2007,Silver,110201
V004518,C02132,VM00008,2010,OliveDrab,33498
V004519,C00059,VM00003,2019,IndianRed,127471
V004520,C01648,VM00011,2006,Snow,147786
V004521,C02272,VM00009,2013,Peru,25748
V004522,C00294,VM00008,2011,Silver,126701
V004523,C00240,VM00001,2021,Gainsboro,7789
V004524,C03622,VM00003,2018,AntiqueWhite,58717
V004525,C01758,VM00003,2010,Turquoise,48063
V004526,C02567,VM00010,2005,Khaki,182742
V004527,C01388,VM00005,2014,Chartreuse,31648
V004528,C03546,VM00012,2013,DarkSlateGray,25603
V004529,C02432,VM00001,2022,LightYellow,163053
V004530,C03412,VM00001,2016,LightGray,47829
V004531,C03052,VM00010,2008,LemonChiffon,5121
V004532,C01493,VM00012,2015,NavajoWhite,104570
V004533,C02813,VM00008,2019,Cornsilk,34522
V004534,C00006,VM00006,2023,PaleGoldenRod,62375
V004535,C03937,VM00002,2007,Turquoise,115598
V004536,C00836,VM00002,2023,SeaShell,67383
V004537,C02628,VM00001,2019,MediumTurquoise,139557
V004538,C01636,VM00003,2007,OldLace,180540
V004539,C03432,VM00010,2008,DarkMagenta,88297
V004540,C00891,VM00004,2007,RosyBrown,39696
V004541,C02795,VM00010,2010,Indigo,127612
V004542,C03202,VM00011,2007,MintCream,134957
V004543,C00603,VM00012,2010,Yellow,148160
V004544,C01762,VM00005,2015,Bisque,155322
V004545,C00703,VM00001,2023,Moccasin,95430
V004546,C00929,VM00010,2005,MistyRose,103561
V004547,C01945,VM00010,2010,MistyRose,36788
V004548,C01321,VM00007,2005,LemonChiffon,54908
V004549,C00089,VM00006,2011,MediumSlateBlue,62213
V004550,C01374,VM00007,2016,LightCoral,122306
V004551,C03024,VM00008,2019,LightSeaGreen,24486
V004552,C03437,VM00009,2007,LightPink,180079
V004553,C02588,VM00010,2012,DarkKhaki,147917
V004554,C01204,VM00006,2014,Gainsboro,82785
V004555,C00859,VM00011,2011,GhostWhite,85503
V004556,C00631,VM00007,2009,Azure,74362
V004557,C03911,VM00005,2014,PaleTurquoise,160334
V004558,C00758,VM00012,2006,AliceBlue,17893
V004559,C02950,VM00006,2017,LightCyan,195313
V004560,C01718,VM00010,2014,HoneyDew,49222
V004561,C00042,VM00011,2010,MediumPurple,156730
V004562,C03986,VM00009,2013,DarkViolet,89678
V004563,C00649,VM00011,2009,BlueViolet,17526
V004564,C01974,VM00002,2023,YellowGreen,41923
V004565,C02295,VM00008,2015,DarkGreen,108701
V004566,C01123,VM00002,2018,Gainsboro,82074
V004567,C03678,VM00004,2012,Linen,138763
V004568,C01594,VM00001,2011,Pink,16272
V004569,C03868,VM00004,2013,GoldenRod,29776
V004570,C02873,VM00003,2011,Black,118025
V004571,C03776,VM00010,2010,PowderBlue,77192
V004572,C00747,VM00003,2014,Teal,79648
V004573,C01161,VM00009,2013,Orange,18867
V004574,C03513,VM00005,2019,DarkOrange,66999
V004575,C00228,VM00005,2013,SlateGray,123420
V004576,C01539,VM00003,2007,Brown,58710
V004577,C03691,VM00012,2020,Peru,183794
V004578,C02820,VM00003,2016,DarkOliveGreen,70569
V004579,C02117,VM00002,2023,LightCyan,31637
V004580,C00839,VM00004,2016,PaleTurquoise,109427
V004581,C03898,VM00009,2016,Magenta,128312
V004582,C01852,VM00005,2021,DimGray,145032
V004583,C03335,VM00012,2019,Wheat,33385
V004584,C01376,VM00004,2010,LightGoldenRodYellow,42165
V004585,C02438,VM00004,2006,Teal,126426
V004586,C03069,VM00003,2023,Magenta,199226
V004587,C01061,VM00002,2017,DarkGray,135982
V004588,C02937,VM00004,2009,Khaki,179922
V004589,C01461,VM00004,2022,Silver,139582
V004590,C02152,VM00001,2023,PaleTurquoise,49647
V004591,C01980,VM00001,2011,SlateBlue,53928
V004592,C03473,VM00011,2018,Peru,24707
V004593,C02857,VM00001,2016,Wheat,8673
V004594,C00223,VM00005,2014,Lime,47330
V004595,C03266,VM00012,2011,Salmon,172526
V004596,C00591,VM00003,2015,Brown,29187
V004597,C00876,VM00010,2021,LightSeaGreen,133863
V004598,C03080,VM00006,2022,Linen,159401
V004599,C00075,VM00007,2013,LightYellow,145573
V004600,C01930,VM00001,2007,SlateBlue,52812
V004601,C02615,VM00004,2021,Peru,31827
V004602,C03246,VM00001,2011,Brown,169696
V004603,C00267,VM00003,2013,DarkGray,55694
V004604,C00177,VM00010,2011,Orchid,73445
V004605,C03071,VM00004,2019,OrangeRed,141164
V004606,C01345,VM00011,2013,PowderBlue,115065
V004607,C01544,VM00001,2006,MintCream,49989
V004608,C01253,VM00010,2008,Tomato,155082
V004609,C00170,VM00006,2021,LightSeaGreen,148163
V004610,C03036,VM00009,2010,Coral,94165
V004611,C00092,VM00008,2020,Yellow,197557
V004612,C01691,VM00011,2009,DarkCyan,133792
V004613,C01844,VM00003,2019,DarkBlue,196687
V004614,C03858,VM00001,2023,LightSlateGray,185035
V004615,C01252,VM00003,2015,White,163988
V004616,C00435,VM00001,2016,Khaki,119800
V004617,C01527,VM00008,2023,White,66306
V004618,C02150,VM00006,2017,RoyalBlue,116678
V004619,C01577,VM00003,2023,LightSkyBlue,65720
V004620,C02029,VM00001,2006,Bisque,146389
V004621,C02501,VM00001,2015,Plum,68708
V004622,C01304,VM00012,2008,WhiteSmoke,35142
V004623,C02759,VM00003,2016,MediumPurple,140082
V004624,C00538,VM00006,2005,LightSalmon,51456
V004625,C01176,VM00006,2010,Violet,147478
V004626,C02972,VM00007,2018,Wheat,183659
V004627,C00093,VM00010,2020,SpringGreen,88477
V004628,C02594,VM00004,2015,White,112066
V004629,C02199,VM00002,2015,Crimson,12643
V004630,C02030,VM00009,2008,Orange,93728
V004631,C02875,VM00007,2010,Beige,65006
V004632,C01120,VM00001,2016,AliceBlue,155057
V004633,C03426,VM00007,2014,SkyBlue,122871
V004634,C00408,VM00012,2010,Yellow,198668
V004635,C01295,VM00003,2019,Cyan,11007
V004636,C03096,VM00004,2022,Purple,134191
V004637,C03496,VM00011,2010,IndianRed,189239
V004638,C02688,VM00002,2005,Blue,159300
V004639,C03974,VM00005,2019,DarkMagenta,147763
V004640,C03426,VM00004,2019,DarkSalmon,193529
V004641,C02634,VM00009,2023,LemonChiffon,171894
V004642,C01515,VM00008,2023,Thistle,117378
V004643,C03668,VM00005,2018,Khaki,110586
V004644,C00070,VM00005,2017,Silver,183453
V004645,C01859,VM00004,2020,Khaki,36193
V004646,C01360,VM00008,2012,Blue,123901
V004647,C02015,VM00004,2013,OrangeRed,130389
V004648,C03981,VM00001,2016,Tomato,188530
V004649,C01699,VM00006,2015,Blue,21014
V004650,C01060,VM00004,2020,LightSkyBlue,110554
V004651,C01255,VM00006,2017,Teal,135145
V004652,C02368,VM00010,2014,Azure,66852
V004653,C01541,VM00007,2006,Gray,111190
V004654,C02565,VM00003,2012,Brown,140863
V004655,C01015,VM00008,2021,LemonChiffon,43415
V004656,C03546,VM00007,2008,RosyBrown,9053
V004657,C03179,VM00004,2018,DarkBlue,100705
V004658,C02345,VM00001,2018,SlateGray,5590
V004659,C00749,VM00001,2013,Magenta,103596
V004660,C00393,VM00012,2023,MediumAquaMarine,146720
V004661,C01246,VM00010,2017,MediumSlateBlue,42651
V004662,C02273,VM00008,2023,DarkOrange,27112
V004663,C03268,VM00007,2005,DimGray,177729
V004664,C00492,VM00004,2010,LimeGreen,49810
V004665,C02336,VM00011,2021,Orchid,52303
V004666,C01615,VM00003,2010,Ivory,63696
V004667,C01273,VM00006,2014,Maroon,169934
V004668,C00681,VM00003,2021,Maroon,96567
V004669,C03474,VM00008,2011,Snow,90954
V004670,C01129,VM00011,2023,DarkBlue,181654
V004671,C02933,VM00004,2009,HotPink,46737
V004672,C03650,VM00010,2009,Navy,27593
V004673,C00253,VM00008,2015,DarkViolet,108116
V004674,C03513,VM00007,2006,DarkRed,182929
V004675,C01158,VM00008,2007,DarkCyan,177898
V004676,C03139,VM00005,2014,GoldenRod,100955
V004677,C00801,VM00009,2009,DimGray,8888
V004678,C01641,VM00009,2016,MediumSlateBlue,92831
V004679,C01499,VM00002,2019,Chartreuse,146315
V004680,C01192,VM00004,2017,Violet,122252
V004681,C03050,VM00010,2010,PaleVioletRed,32499
V004682,C01325,VM00002,2019,BlanchedAlmond,185026
V004683,C00325,VM00005,2005,BurlyWood,74444
V004684,C02420,VM00003,2009,DarkMagenta,111151
V004685,C00306,VM00001,2011,MediumSpringGreen,154273
V004686,C02918,VM00004,2010,Turquoise,44410
V004687,C03856,VM00008,2014,MidnightBlue,197017
V004688,C03458,VM00006,2014,FloralWhite,24100
V004689,C01746,VM00007,2007,Olive,142058
V004690,C00207,VM00010,2010,DarkSeaGreen,175734
V004691,C00207,VM00005,2012,White,50669
V004692,C02624,VM00002,2011,LightSkyBlue,24071
V004693,C00726,VM00005,2018,Lavender,154584
V004694,C02902,VM00004,2007,Salmon,41370
V004695,C00566,VM00002,2012,DarkGray,90823
V004696,C00622,VM00005,2009,Green,153862
V004697,C01750,VM00001,2022,DarkSlateGray,109315
V004698,C02791,VM00002,2016,MintCream,124727
V004699,C03985,VM00004,2005,LightPink,160758
V004700,C01356,VM00010,2020,LightYellow,15337
V004701,C03723,VM00009,2010,LawnGreen,151152
V004702,C02916,VM00009,2016,CornflowerBlue,159830
V004703,C01729,VM00008,2008,DarkOliveGreen,145052
V004704,C02020,VM00012,2020,ForestGreen,183746
V004705,C03590,VM00009,2022,DarkKhaki,75390
V004706,C02443,VM00005,2017,LawnGreen,66661
V004707,C02535,VM00003,2011,FloralWhite,117711
V004708,C00643,VM00010,2020,DeepPink,168430
V004709,C01721,VM00006,2017,LavenderBlush,164635
V004710,C01538,VM00004,2019,SeaShell,147044
V004711,C00551,VM00012,2012,LightSalmon,80708
V004712,C01239,VM00004,2008,Coral,148320
V004713,C00940,VM00012,2017,LightCoral,9237
V004714,C03508,VM00008,2009,GhostWhite,46507
V004715,C01139,VM00002,2015,RosyBrown,38259
V004716,C03689,VM00009,2009,Tomato,14905
V004717,C02940,VM00010,2017,LawnGreen,91738
V004718,C02986,VM00005,2015,DarkCyan,13889
V004719,C03057,VM00003,2014,Orchid,163640
V004720,C00399,VM00009,2018,LightSlateGray,186349
V004721,C03646,VM00005,2017,DarkGoldenRod,196269
V004722,C01899,VM00001,2022,MediumAquaMarine,65240
V004723,C03227,VM00009,2007,Yellow,178621
V004724,C02225,VM00012,2016,Turquoise,147156
V004725,C02693,VM00011,2020,Khaki,118547
V004726,C00267,VM00009,2023,Turquoise,193531
V004727,C03479,VM00009,2005,Aqua,161820
V004728,C01238,VM00006,2012,Gold,192891
V004729,C02142,VM00007,2010,PaleGoldenRod,186248
V004730,C02775,VM00011,2012,OrangeRed,70738
V004731,C03018,VM00004,2016,DarkSalmon,138001
V004732,C00174,VM00009,2016,LightSalmon,81511
V004733,C02201,VM00001,2015,Plum,174966
V004734,C02500,VM00003,2021,DarkViolet,39075
V004735,C02888,VM00011,2005,SeaShell,83154
V004736,C03878,VM00009,2017,Lavender,163753
V004737,C01595,VM00006,2007,LightGreen,93531
V004738,C01477,VM00003,2012,Aquamarine,197787
V004739,C03940,VM00002,2009,Beige,164837
V004740,C02985,VM00003,2020,Gold,139271
V004741,C02662,VM00001,2011,MistyRose,150107
V004742,C03797,VM00001,2006,LightGoldenRodYellow,170023
V004743,C02288,VM00005,2011,OldLace,22306
V004744,C01565,VM00011,2014,IndianRed,174678
V004745,C00424,VM00002,2018,Yellow,27023
V004746,C01224,VM00007,2007,LightPink,79335
V004747,C01669,VM00005,2015,DarkSlateBlue,95906
V004748,C02511,VM00009,2017,Gray,123453
V004749,C00623,VM00012,2010,Lime,169119
V004750,C02691,VM00006,2018,LightSkyBlue,148049
V004751,C03939,VM00012,2009,IndianRed,138047
V004752,C03961,VM00002,2014,HoneyDew,125031
V004753,C03378,VM00006,2014,BlueViolet,14384
V004754,C03751,VM00006,2017,GoldenRod,187263
V004755,C00478,VM00010,2020,Lavender,176660
V004756,C02835,VM00007,2006,SaddleBrown,120711
V004757,C00316,VM00005,2013,LightCyan,29029
V004758,C03473,VM00009,2018,Khaki,98569
V004759,C02387,VM00008,2010,AntiqueWhite,51934
V004760,C00911,VM00001,2010,Yellow,66677
V004761,C03352,VM00004,2017,Orchid,147598
V004762,C02786,VM00003,2021,Peru,110291
V004763,C01563,VM00002,2008,Snow,122330
V004764,C02205,VM00009,2019,Turquoise,107366
V004765,C01902,VM00008,2007,MediumBlue,130200
V004766,C03075,VM00001,2016,Beige,56377
V004767,C01485,VM00004,2008,Beige,146366
V004768,C01962,VM00010,2017,Salmon,177156
V004769,C01128,VM00006,2005,Salmon,53958
V004770,C00370,VM00012,2010,Linen,11872
V004771,C00699,VM00001,2015,MediumTurquoise,166371
V004772,C03715,VM00012,2009,Lime,123490
V004773,C00712,VM00011,2023,Navy,77063
V004774,C02926,VM00009,2021,Coral,104732
V004775,C02082,VM00009,2017,Crimson,25445
V004776,C01940,VM00009,2019,LightSalmon,165962
V004777,C01756,VM00009,2005,DarkOrchid,21641
V004778,C01990,VM00005,2020,LightSlateGray,193588
V004779,C00049,VM00003,2017,FloralWhite,169578
V004780,C02779,VM00004,2018,Khaki,178982
V004781,C01027,VM00011,2006,LavenderBlush,125954
V004782,C01094,VM00006,2014,OldLace,134734
V004783,C01263,VM00010,2018,Beige,165021
V004784,C03797,VM00005,2013,Fuchsia,144512
V004785,C01943,VM00001,2008,Cornsilk,134098
V004786,C03290,VM00003,2019,Gainsboro,105787
V004787,C00291,VM00012,2021,Tan,147075
V004788,C02207,VM00002,2016,Coral,44299
V004789,C01586,VM00007,2020,LightYellow,168483
V004790,C02314,VM00010,2015,LightBlue,155626
V004791,C01215,VM00009,2022,Gray,119416
V004792,C02701,VM00012,2016,Teal,137593
V004793,C00261,VM00001,2008,AliceBlue,135344
V004794,C00932,VM00007,2010,PeachPuff,193360
V004795,C03668,VM00009,2018,Khaki,45347
V004796,C02469,VM00002,2022,Linen,38944
V004797,C00213,VM00004,2017,FloralWhite,88916
V004798,C01041,VM00006,2007,AliceBlue,140296
V004799,C00151,VM00011,2009,Wheat,156205
V004800,C02212,VM00007,2005,LightGreen,56420
V004801,C00215,VM00004,2015,BlueViolet,134474
V004802,C02079,VM00011,2023,RoyalBlue,15008
V004803,C03752,VM00012,2013,NavajoWhite,173638
V004804,C01671,VM00007,2011,Crimson,144497
V004805,C00576,VM00003,2021,Olive,88428
V004806,C02921,VM00003,2019,FloralWhite,183667
V004807,C02999,VM00005,2018,DarkCyan,142464
V004808,C02133,VM00011,2006,Red,5171
V004809,C03113,VM00005,2019,BlueViolet,109488
V004810,C03289,VM00007,2014,DarkBlue,173702
V004811,C02927,VM00003,2006,LightSeaGreen,53820
V004812,C00949,VM00007,2008,SlateBlue,183871
V004813,C01301,VM00006,2020,LemonChiffon,168892
V004814,C02982,VM00006,2019,DarkKhaki,67254
V004815,C02870,VM00007,2016,Yellow,101647
V004816,C01342,VM00002,2006,Sienna,18597
V004817,C02599,VM00006,2016,Indigo,187321
V004818,C01973,VM00011,2013,BurlyWood,75602
V004819,C00414,VM00008,2018,OldLace,12837
V004820,C01154,VM00011,2015,MintCream,178950
V004821,C00754,VM00008,2014,AliceBlue,99465
V004822,C01913,VM00003,2005,Navy,107276
V004823,C00130,VM00004,2022,PaleTurquoise,104860
V004824,C02404,VM00006,2013,LightSkyBlue,195759
V004825,C00893,VM00011,2010,MediumSlateBlue,167408
V004826,C03785,VM00006,2014,Magenta,91999
V004827,C00344,VM00002,2016,DarkTurquoise,184729
V004828,C02440,VM00008,2018,DarkGreen,124704
V004829,C00341,VM00003,2005,LightSkyBlue,154210
V004830,C02978,VM00008,2019,MintCream,15044
V004831,C00749,VM00005,2015,DarkOrchid,13030
V004832,C03808,VM00012,2014,MediumOrchid,181425
V004833,C02888,VM00009,2006,Teal,37722
V004834,C00262,VM00005,2008,WhiteSmoke,49019
V004835,C00617,VM00008,2016,Green,78294
V004836,C01375,VM00010,2006,AliceBlue,147021
V004837,C03219,VM00011,2022,OliveDrab,51113
V004838,C02687,VM00003,2017,DarkOrchid,94818
V004839,C02388,VM00008,2012,MidnightBlue,103180
V004840,C03342,VM00001,2010,SteelBlue,75339
V004841,C01373,VM00006,2007,Tomato,70852
V004842,C00939,VM00010,2022,Tan,52855
V004843,C03890,VM00010,2008,MediumSpringGreen,142254
V004844,C01373,VM00005,2009,CadetBlue,108068
V004845,C00879,VM00005,2009,LimeGreen,125766
V004846,C02576,VM00007,2020,DarkViolet,160607
V004847,C00552,VM00002,2018,SandyBrown,108302
V004848,C02948,VM00008,2013,LightGreen,56408
V004849,C01181,VM00004,2016,OldLace,41793
V004850,C00489,VM00006,2019,CadetBlue,97542
V004851,C00675,VM00004,2012,FloralWhite,165271
V004852,C03536,VM00007,2021,LemonChiffon,82113
V004853,C01737,VM00001,2023,DarkViolet,53677
V004854,C01698,VM00007,2019,LightBlue,172326
V004855,C01652,VM00012,2006,Purple,69651
V004856,C02855,VM00009,2007,Fuchsia,171185
V004857,C00729,VM00005,2015,Sienna,39890
V004858,C03916,VM00005,2016,LavenderBlush,184182
V004859,C02692,VM00008,2006,DarkSalmon,144644
V004860,C00186,VM00012,2009,Tomato,198818
V004861,C01744,VM00011,2008,DarkCyan,156008
V004862,C02301,VM00001,2017,DeepPink,75582
V004863,C03659,VM00007,2021,PaleTurquoise,107599
V004864,C01338,VM00012,2007,DarkOrchid,63247
V004865,C01606,VM00012,2015,MidnightBlue,56004
V004866,C01690,VM00008,2014,DarkBlue,148178
V004867,C03204,VM00005,2018,DodgerBlue,155102
V004868,C03107,VM00001,2017,DarkOliveGreen,32027
V004869,C03758,VM00010,2005,DimGray,94177
V004870,C03117,VM00012,2010,GoldenRod,111142
V004871,C00178,VM00002,2013,Red,48102
V004872,C03452,VM00011,2007,Linen,73348
V004873,C03549,VM00003,2018,Tan,25868
V004874,C03083,VM00007,2008,Fuchsia,184429
V004875,C02513,VM00001,2011,Cyan,183396
V004876,C00015,VM00003,2023,Tan,90951
V004877,C02901,VM00011,2013,LemonChiffon,53916
V004878,C00624,VM00009,2014,RosyBrown,144733
V004879,C02110,VM00008,2021,SlateGray,93575
V004880,C02245,VM00011,2022,MediumSeaGreen,194378
V004881,C01357,VM00001,2012,PeachPuff,131694
V004882,C03258,VM00001,2006,GreenYellow,51635
V004883,C01245,VM00012,2016,MediumBlue,95007
V004884,C00282,VM00008,2023,Brown,106994
V004885,C00287,VM00002,2020,DarkCyan,48956
V004886,C03416,VM00002,2011,PapayaWhip,155849
V004887,C00316,VM00001,2018,RosyBrown,50051
V004888,C02930,VM00007,2013,Silver,110814
V004889,C00488,VM00005,2010,DarkOrange,159435
V004890,C02607,VM00009,2013,Brown,63104
V004891,C00540,VM00001,2021,SandyBrown,187084
V004892,C00119,VM00003,2006,OldLace,63266
V004893,C00369,VM00004,2017,Aqua,95000
V004894,C01470,VM00003,2010,AntiqueWhite,143868
V004895,C00139,VM00006,2014,Salmon,164367
V004896,C00634,VM00011,2013,SeaShell,184945
V004897,C03202,VM00009,2005,LightSteelBlue,102006
V004898,C01540,VM00007,2018,RoyalBlue,31796
V004899,C03595,VM00010,2011,SkyBlue,63603
V004900,C00369,VM00010,2005,LightGray,137246
V004901,C03529,VM00011,2018,Sienna,32842
V004902,C03495,VM00009,2009,Maroon,151783
V004903,C01374,VM00001,2013,DarkSlateBlue,191283
V004904,C01514,VM00001,2013,LavenderBlush,107555
V004905,C03575,VM00009,2019,BlueViolet,101791
V004906,C03253,VM00009,2015,Navy,100893
V004907,C01042,VM00002,2008,Coral,11726
V004908,C02951,VM00005,2012,Moccasin,174298
V004909,C00620,VM00009,2012,CadetBlue,133354
V004910,C01900,VM00005,2005,MediumSpringGreen,141035
V004911,C03798,VM00009,2015,SeaShell,73904
V004912,C02831,VM00011,2012,DarkGoldenRod,106260
V004913,C01827,VM00010,2007,PapayaWhip,151455
V004914,C02747,VM00005,2014,DarkOrange,90033
V004915,C03637,VM00007,2019,Linen,9097
V004916,C00374,VM00011,2023,Lavender,164877
V004917,C02645,VM00006,2018,Maroon,89001
V004918,C01119,VM00005,2015,Linen,132865
V004919,C00265,VM00002,2022,DarkGreen,183284
V004920,C03659,VM00012,2017,FloralWhite,80315
V004921,C00213,VM00002,2020,DarkOrchid,73604
V004922,C01277,VM00003,2022,GreenYellow,63774
V004923,C03758,VM00005,2005,Azure,6992
V004924,C01466,VM00012,2015,BlanchedAlmond,55897
V004925,C00559,VM00003,2015,DarkSeaGreen,85378
V004926,C03578,VM00003,2015,DarkSeaGreen,169659
V004927,C02136,VM00010,2016,Black,168362
V004928,C02196,VM00007,2019,MediumSlateBlue,36451
V004929,C01933,VM00001,2009,YellowGreen,182059
V004930,C01665,VM00007,2019,Beige,139299
V004931,C01189,VM00010,2020,Green,156247
V004932,C02995,VM00002,2011,CornflowerBlue,24532
V004933,C01769,VM00004,2022,DarkGray,34673
V004934,C02077,VM00009,2010,Orchid,131148
V004935,C03856,VM00003,2017,Black,162024
V004936,C02093,VM00012,2013,Aquamarine,131942
V004937,C00088,VM00002,2017,Beige,48205
V004938,C03303,VM00008,2006,Blue,17291
V004939,C03887,VM00012,2023,Purple,57205
V004940,C03532,VM00003,2007,DodgerBlue,141719
V004941,C02533,VM00012,2020,Silver,189729
V004942,C00104,VM00010,2022,LightSlateGray,92455
V004943,C02900,VM00006,2016,MediumAquaMarine,157561
V004944,C02796,VM00003,2007,Tomato,66870
V004945,C01034,VM00012,2011,Azure,75551
V004946,C03803,VM00002,2021,GhostWhite,14880
V004947,C02557,VM00009,2016,SlateBlue,27547
V004948,C02841,VM00007,2014,DarkGoldenRod,100479
V004949,C01313,VM00007,2014,DarkGray,60098
V004950,C00640,VM00008,2015,LimeGreen,108423
V004951,C01560,VM00009,2019,Blue,85630
V004952,C00114,VM00003,2019,SpringGreen,28123
V004953,C01374,VM00004,2005,Cyan,90261
V004954,C02882,VM00011,2009,AliceBlue,81978
V004955,C03592,VM00010,2023,Aquamarine,123928
V004956,C00448,VM00007,2010,MediumVioletRed,33186
V004957,C03972,VM00008,2016,OrangeRed,90660
V004958,C03030,VM00006,2023,SkyBlue,90921
V004959,C03036,VM00007,2018,PeachPuff,58030
V004960,C02056,VM00012,2018,DarkRed,33107
V004961,C03927,VM00008,2005,GreenYellow,61779
V004962,C01512,VM00007,2014,Olive,196085
V004963,C03405,VM00012,2022,DarkSlateGray,50484
